28,2013-10-01,8,MOVE,34447.4545,228.0,16:35:00,20:23:00,8,1|2013-10-01 16:35:00|6.90387139|80.91963568;2|2013-10-01 17:33:00|6.957770062|80.75793966;3|2013-10-01 17:48:00|6.912854502|80.91065257;4|2013-10-01 19:18:00|6.832006494|80.99150058;5|2013-10-01 19:49:00|6.90387139|80.91065257;6|2013-10-01 20:04:00|6.90387139|80.91963568;7|2013-10-01 20:14:00|6.90387139|80.91065257;8|2013-10-01 20:23:00|6.90387139|80.91065257
29,2013-10-01,1,MOVE,8880.535,415.0,04:27:00,12:09:00,3,1|2013-10-01 04:27:00|6.607428694|80.24590228;2|2013-10-01 11:22:00|6.643361142|80.17403738;3|2013-10-01 12:09:00|6.607428694|80.24590228
29,2013-10-01,2,STAY,0.0,358.0,12:09:00,18:07:00,3,1|2013-10-01 12:09:00|6.607429|80.245902
30,2013-10-01,1,MOVE,0.0,0.0,08:01:00,09:46:00,2,1|2013-10-01 08:01:00|6.562513134|80.00335826;2|2013-10-01 09:46:00|6.805057158|79.91352714
30,2013-10-01,2,STAY,0.0,19.0,09:46:00,10:05:00,2,1|2013-10-01 09:46:00|6.805057|79.913527
30,2013-10-01,3,MOVE,109662.9704,209.0,10:05:00,14:09:00,7,1|2013-10-01 10:05:00|6.805057158|79.91352714;2|2013-10-01 10:29:00|6.580479358|79.96742581;3|2013-10-01 11:10:00|6.805057158|79.91352714;4|2013-10-01 12:04:00|6.562513134|80.00335826;5|2013-10-01 13:24:00|6.580479358|80.02132448;6|2013-10-01 13:34:00|6.580479358|80.02132448;7|2013-10-01 14:09:00|6.805057158|79.91352714
30,2013-10-01,4,STAY,0.0,77.0,14:09:00,15:26:00,2,1|2013-10-01 14:09:00|6.805057|79.913527
30,2013-10-01,5,MOVE,19197.6279,18.0,15:26:00,16:13:00,3,1|2013-10-01 15:26:00|6.805057158|79.91352714;2|2013-10-01 15:44:00|6.63437803|79.94047647;3|2013-10-01 16:13:00|6.805057158|79.91352714
30,2013-10-01,6,STAY,0.0,68.0,16:13:00,17:21:00,3,1|2013-10-01 16:13:00|6.805057|79.913527
30,2013-10-01,7,MOVE,27645.7992,39.0,17:21:00,19:22:00,3,1|2013-10-01 17:21:00|6.805057158|79.91352714;2|2013-10-01 18:00:00|6.580479358|80.02132448;3|2013-10-01 19:22:00|6.562513134|80.00335826
30,2013-10-01,8,STAY,0.0,66.0,19:22:00,20:28:00,3,1|2013-10-01 19:22:00|6.562513|80.003358
30,2013-10-01,9,MOVE,7254.8655,153.0,20:28:00,23:01:00,4,1|2013-10-01 20:28:00|6.562513134|80.00335826;2|2013-10-01 20:31:00|6.580479358|80.02132448;3|2013-10-01 22:28:00|6.54454691|80.0392907;4|2013-10-01 23:01:00|6.562513134|80.00335826
31,2013-10-01,1,STAY,0.0,926.0,07:08:00,22:34:00,9,1|2013-10-01 07:08:00|8.188456|79.859628
32,2013-10-01,1,MOVE,0.0,0.0,12:10:00,15:16:00,2,1|2013-10-01 12:10:00|8.754392462|80.49742942;2|2013-10-01 15:16:00|8.96998715|80.52437875
32,2013-10-01,2,STAY,0.0,71.0,15:16:00,16:27:00,2,1|2013-10-01 15:16:00|8.969987|80.524379
33,2013-10-01,1,STAY,0.0,342.0,06:30:00,12:12:00,7,1|2013-10-01 06:30:00|7.981845|80.380649
33,2013-10-01,2,MOVE,0.0,0.0,12:12:00,13:08:00,2,1|2013-10-01 12:12:00|7.98184483|80.38064896;2|2013-10-01 13:08:00|6.715226038|80.04827382
33,2013-10-01,3,STAY,0.0,263.0,13:08:00,17:31:00,3,1|2013-10-01 13:08:00|6.715226|80.048274
33,2013-10-01,4,MOVE,0.0,0.0,17:31:00,17:32:00,2,1|2013-10-01 17:31:00|6.715226038|80.04827382;2|2013-10-01 17:32:00|7.98184483|80.38064896
33,2013-10-01,5,STAY,0.0,107.0,17:32:00,19:19:00,3,1|2013-10-01 17:32:00|7.981845|80.380649
