18,MOVE,,2013-10-01 17:49:00,81.67421709,7.70336836,,2013-10-01 19:12:00,81.63828464,7.75726703,7158.525,4980,5.175,1|2013-10-01 17:49:00|7.703368|81.674217;2|2013-10-01 19:12:00|7.757267|81.638285
18,STAY,,2013-10-01 19:12:00,81.63828464,7.75726703,,2013-10-01 23:59:59,81.63828464,7.75726703,0.000,17279,0.000,1|2013-10-01 19:12:00|7.757267|81.638285
19,STAY,,2013-10-01 00:00:00,79.91352700,6.95777000,,2013-10-01 23:59:59,79.91352700,6.95777000,0.000,86399,0.000,1|2013-10-01 00:00:00|6.957770|79.913527
20,STAY,,2013-10-01 00:00:00,80.05725700,7.00268600,,2013-10-01 06:26:00,80.05725700,7.00268600,0.000,23160,0.000,1|2013-10-01 00:00:00|7.002686|80.057257
20,MOVE,,2013-10-01 06:26:00,80.05725693,7.00268562,,2013-10-01 10:59:00,80.05725693,7.00268562,0.000,16380,0.000,1|2013-10-01 06:26:00|7.002686|80.057257;2|2013-10-01 09:59:00|7.020652|80.057257;3|2013-10-01 10:14:00|7.029635|80.030308;4|2013-10-01 10:59:00|7.002686|80.057257
20,STAY,,2013-10-01 10:59:00,80.05725700,7.00268600,,2013-10-01 15:15:00,80.05725700,7.00268600,0.000,15360,0.000,1|2013-10-01 10:59:00|7.002686|80.057257
20,MOVE,,2013-10-01 15:15:00,80.05725693,7.00268562,,2013-10-01 16:53:00,80.05725693,7.00268562,0.000,5880,0.000,1|2013-10-01 15:15:00|7.002686|80.057257;2|2013-10-01 15:16:00|7.020652|80.057257;3|2013-10-01 16:53:00|7.002686|80.057257
20,STAY,,2013-10-01 16:53:00,80.05725693,7.00268562,,2013-10-01 23:59:59,80.05725693,7.00268562,0.000,25619,0.000,1|2013-10-01 16:53:00|7.002686|80.057257
21,STAY,,2013-10-01 00:00:00,79.90454402,6.88590517,,2013-10-01 13:21:00,79.90454402,6.88590517,0.000,48060,0.000,1|2013-10-01 00:00:00|6.885905|79.904544
21,MOVE,,2013-10-01 13:21:00,79.90454402,6.88590517,,2013-10-01 17:47:00,79.90454402,6.90387139,1986.890,15960,0.448,1|2013-10-01 13:21:00|6.885905|79.904544;2|2013-10-01 17:47:00|6.903871|79.904544
21,STAY,,2013-10-01 17:47:00,79.90454402,6.90387139,,2013-10-01 23:59:59,79.90454402,6.90387139,0.000,22379,0.000,1|2013-10-01 17:47:00|6.903871|79.904544
22,STAY,,2013-10-01 00:00:00,81.05438236,7.13743230,,2013-10-01 04:12:00,81.05438236,7.13743230,0.000,15120,0.000,1|2013-10-01 00:00:00|7.137432|81.054382
22,MOVE,,2013-10-01 04:12:00,81.05438236,7.13743230,,2013-10-01 17:39:00,80.62319298,7.02963496,49104.931,48420,3.651,1|2013-10-01 04:12:00|7.137432|81.054382;2|2013-10-01 06:30:00|7.487774|81.323876;3|2013-10-01 16:10:00|7.290145|80.650142;4|2013-10-01 17:39:00|7.029635|80.623193
22,STAY,,2013-10-01 17:39:00,80.62319298,7.02963496,,2013-10-01 23:59:59,80.62319298,7.02963496,0.000,22859,0.000,1|2013-10-01 17:39:00|7.029635|80.623193
23,STAY,,2013-10-01 00:00:00,80.52437875,7.05658429,,2013-10-01 07:18:00,80.52437875,7.05658429,0.000,26280,0.000,1|2013-10-01 00:00:00|7.056584|80.524379
23,MOVE,,2013-10-01 07:18:00,80.52437875,7.05658429,,2013-10-01 08:09:00,80.61420987,6.98471940,12715.320,3060,14.959,1|2013-10-01 07:18:00|7.056584|80.524379;2|2013-10-01 08:09:00|6.984719|80.614210
23,STAY,,2013-10-01 08:09:00,80.61421000,6.98471900,,2013-10-01 08:35:00,80.61421000,6.98471900,0.000,1560,0.000,1|2013-10-01 08:09:00|6.984719|80.614210
23,MOVE,,2013-10-01 08:35:00,80.61420987,6.98471940,,2013-10-01 17:38:00,80.64115921,7.04760118,7564.834,32580,0.836,1|2013-10-01 08:35:00|6.984719|80.614210;2|2013-10-01 11:33:00|7.047601|80.641159;3|2013-10-01 13:48:00|7.056584|80.533362;4|2013-10-01 16:13:00|7.056584|80.524379;5|2013-10-01 16:46:00|6.984719|80.614210;6|2013-10-01 17:29:00|7.056584|80.524379;7|2013-10-01 17:38:00|7.047601|80.641159
23,STAY,,2013-10-01 17:38:00,80.64115921,7.04760118,,2013-10-01 23:59:59,80.64115921,7.04760118,0.000,22919,0.000,1|2013-10-01 17:38:00|7.047601|80.641159
24,STAY,,2013-10-01 00:00:00,80.05725693,6.25708733,,2013-10-01 23:59:59,80.05725693,6.25708733,0.000,86399,0.000,1|2013-10-01 00:00:00|6.257087|80.057257
